region,name,type,latitude,longitude,realtime,colormap_r,colormap_g,colormap_b,colormap_a
CA,RANCHRS_1_N001,LOAD,36.700798,-119.75437,70.93,172,0,255,255
CA,RANDSBRG_1_N001,LOAD,35.375699,-117.65587,67.41,123,0,255,255
CA,RAWSON_6_N001,LOAD,40.145296,-122.21243,67.77,123,0,255,255
CA,RAWSON_6_N002,LOAD,40.145296,-122.21255,67.77,123,0,255,255
CA,RCARMEL_6_N001,LOAD,32.9937837,-117.07774,69.82,155,0,255,255
CA,RCARMEL_6_N004,LOAD,32.9937031,-117.07769,69.82,155,0,255,255
CA,RCARMEL_6_N011,LOAD,32.9937031,-117.0778,69.82,155,0,255,255
CA,RECTOR_6_N001,LOAD,36.29851,-119.24234,67.83,128,0,255,255
CA,RECTOR_6_N004,GEN,36.29851,-119.24222,67.83,128,0,255,255
CA,RECTOR_6_N007,GEN,36.2984204,-119.24234,67.83,128,0,255,255
CA,RECTOR_6_N008,GEN,36.29851,-119.24245,67.83,128,0,255,255
CA,RECTOR_6_N009,GEN,36.2985996,-119.24234,67.83,128,0,255,255
CA,REDBLFF_6_N001,LOAD,40.1825869,-122.24461,67.48,123,0,255,255
CA,REDBLFF_6_N004,LOAD,40.1825869,-122.24485,67.48,123,0,255,255
CA,REDBLFF_6_N005,LOAD,40.1827671,-122.24485,67.48,123,0,255,255
CA,REDBLFF_6_N008,GEN,40.182082,-122.33313,67.48,123,0,255,255
CA,REDBUD_1_N001,LOAD,39.027887,-122.66225,66.7,112,0,255,255
CA,REDBUD_1_N004,LOAD,39.027887,-122.66236,66.7,112,0,255,255
CA,REDON5G_7_B1,GEN,33.852616,-118.39379,69.77,155,0,255,255
CA,REDON6G_7_B1,GEN,33.852535,-118.39373,69.77,155,0,255,255
CA,REDON8G_7_B1,GEN,33.852535,-118.39384,69.77,155,0,255,255
CA,REDWOOD_6_N001,LOAD,37.490252,-122.21302,71.75,182,0,255,255
CA,REDWOOD_6_N002,LOAD,37.490252,-122.21291,71.75,182,0,255,255
CA,REDWOOD_6_N005,LOAD,37.4901616,-122.21302,71.75,182,0,255,255
CA,REDWOOD_6_N006,LOAD,37.490252,-122.21313,71.75,182,0,255,255
CA,REDWOOD_6_N007,LOAD,37.4903424,-122.21302,71.75,182,0,255,255
CA,REEDLEY_1_N001,LOAD,36.605117,-119.37581,71.28,177,0,255,255
CA,REEDLEY_6_N001,LOAD,36.605117,-119.37592,71.44,177,0,255,255
CA,RENFRO_1_N001,LOAD,35.41,-119.16994,66.88,112,0,255,255
CA,RENFRO_1_N010,LOAD,35.41,-119.17006,66.97,112,0,255,255
CA,RENWIND_1_N001,GEN,33.91,-116.67,67.07,117,0,255,255
CA,RERCU1_7_B1,GEN,34.0220721,-117.33191,68.98,144,0,255,255
CA,RERCU2_7_B1,GEN,34.0219909,-117.33185,68.98,144,0,255,255
CA,RICE_6_N002,LOAD,39.402806,-122.01287,66.01,101,0,255,255
CA,RICE_6_N101,LOAD,39.402806,-122.01299,66.01,101,0,255,255
CA,RICHMOND_1_B1,LOAD,37.9259762,-122.36963,70.75,166,0,255,255
CA,RICHMOND_1_N001,LOAD,37.9258949,-122.36957,70.77,166,0,255,255
CA,RICHMOND_1_N004,GEN,37.9258949,-122.36969,70.75,166,0,255,255
CA,RINCON_1_N001,LOAD,33.2859676,-116.95852,66.93,112,0,255,255
CA,RINCON_1_N003,LOAD,33.2857884,-116.95852,66.93,112,0,255,255
CA,RINCON_6_N001,LOAD,33.2857884,-116.95874,71.11,172,0,255,255
CA,RINCON_6_N008,LOAD,33.2859676,-116.95874,71.11,172,0,255,255
CA,RIOBRVO_1_N001,LOAD,35.4425229,-119.26011,66.98,112,0,255,255
CA,RIOBRVO_1_N006,LOAD,35.4423431,-119.26011,66.98,112,0,255,255
CA,RIOBRVQF_6_N001,GEN,35.4423431,-119.26033,68.39,133,0,255,255
CA,RIOBRVTM_1_N001,LOAD,35.4425229,-119.26033,66.4,106,0,255,255
CA,RIODELL_6_N001,LOAD,40.495382,-124.09928,63.68,68,0,255,255
CA,RIOHONDO_6_N001,LOAD,34.1061062,-117.97947,68.72,139,0,255,255
CA,RIOHONDO_6_N004,GEN,34.1060249,-117.97941,68.72,139,0,255,255
CA,RIOHONDO_6_N007,GEN,34.1060249,-117.97953,68.72,139,0,255,255
CA,RIOOSO_1_N033,GEN,38.936443,-121.46647,66.76,112,0,255,255
CA,RIPON_1_N001,LOAD,37.72,-121.13,69.88,155,0,255,255
CA,RIVERROC_6_N001,LOAD,36.902618,-119.77177,71.98,182,0,255,255
CA,RIVERVG1_7_B1,GEN,38.01479,-121.79054,67.6,123,0,255,255
CA,RIVRBANK_1_N001,LOAD,37.7689543,-120.90816,68.04,128,0,255,255
CA,RIVRSIDE_6_N001,LOAD,34.0219909,-117.33197,68.98,144,0,255,255
CA,ROADWAY_1_N001,LOAD,34.590373,-117.43175,68.29,133,0,255,255
CA,ROBROY_1_N001,LOAD,36.979885,-121.86746,70.44,161,0,255,255
CA,ROCKCK1_7_B1,GEN,39.716173,-121.52118,60.64,25,0,255,255
CA,ROCKCK2_7_B1,GEN,39.7162507,-121.52113,63.53,63,0,255,255
CA,ROCKET_1_N001,LOAD,34.933939,-117.69222,68.39,133,0,255,255
CA,ROCKLIN_6_N001,LOAD,38.788044,-121.23172,68.11,128,0,255,255
CA,ROCKLIN_6_N003,LOAD,38.788044,-121.23183,68.11,128,0,255,255
CA,ROGH-RDY_6_N001,LOAD,37.955266,-121.33254,68.48,133,0,255,255
CA,ROLLINSF_7_B1,GEN,39.2678355,-120.77614,68.91,139,0,255,255
CA,ROSECYN_6_N001,LOAD,32.8445977,-117.23699,70.06,155,0,255,255
CA,ROSECYN_6_N017,LOAD,32.8445171,-117.23693,70.06,155,0,255,255
CA,ROSEDAL_1_N001,LOAD,35.377034,-119.07797,67.18,117,0,255,255
CA,ROSE_6_N001,LOAD,32.8445171,-117.23704,66.68,112,0,255,255
CA,ROSSMOOR_2_N001,LOAD,37.864702,-122.08031,68.99,144,0,255,255
CA,ROSSMOOR_2_N101,LOAD,37.864702,-122.08042,68.99,144,0,255,255
CA,RSNTAFE_6_N001,LOAD,33.0143147,-117.19856,70.19,161,0,255,255
CA,RSNTAFE_6_N008,LOAD,33.0142341,-117.1985,70.19,161,0,255,255
CA,RSNTAFE_6_N009,LOAD,33.0142341,-117.19861,70.19,161,0,255,255
CA,RSVTNRD_6_N001,LOAD,36.624374,-121.68835,71.99,182,0,255,255
CA,RTRACK_1_N001,LOAD,37.979737,-120.41451,70.08,155,0,255,255
CA,RUSSEL_7_N007,GEN,38.126389,-121.77494,66.59,106,0,255,255
CA,RUSSRCH_6_N001,LOAD,40.819848,-123.82664,64.78,85,0,255,255
CA,RVRBANK_1_N001,LOAD,37.7688729,-120.9081,69.33,150,0,255,255
CA,RVRBANK_1_N005,LOAD,37.7688729,-120.90822,69.33,150,0,255,255
CA,S.CLARA_6_N021,GEN,34.1798,-119.0831,69.18,144,0,255,255
CA,S0479_7_N003,GEN,35.880348,-119.46985,66.52,106,0,255,255
CA,S473_7_N005,GEN,36.195786,-119.43908,66.53,106,0,255,255
CA,S622B_7_N003,GEN,35.107488,-118.92283,66.44,106,0,255,255
CA,SAFEWAY_1_N001,LOAD,37.71,-121.4,67.84,128,0,255,255
CA,SALINAS_1_N001,LOAD,36.68324,-121.65121,68.93,139,0,255,255
CA,SALINAS_1_N024,LOAD,36.68324,-121.65132,68.93,139,0,255,255
CA,SALNRGN_7_B1,GEN,35.951389,-120.86778,65.16,90,0,255,255
CA,SAMPSON_6_N010,GEN,32.694367,-117.14245,69.4,150,0,255,255
CA,SANARDO_6_N001,LOAD,36.073766,-120.9368,66.4,106,0,255,255
CA,SANBRDNO_6_GN002,GEN,34.077408,-117.20174,68.27,133,0,255,255
CA,SANBRDNO_6_GN003,GEN,34.077408,-117.20185,68.27,133,0,255,255
CA,SANBRDNO_6_GN005,GEN,34.055569,-117.18254,68.27,133,0,255,255
CA,SANBRDNO_6_N014,GEN,34.075894,-117.2414,68.27,133,0,255,255
CA,SANCRLS_6_N001,LOAD,37.4997292,-122.24397,71.59,177,0,255,255
CA,SANCRLS_6_N002,LOAD,37.4996479,-122.24391,71.59,177,0,255,255
CA,SANCRLS_6_N004,LOAD,37.4996479,-122.24403,71.59,177,0,255,255
CA,SANDBAR_7_B1,GEN,38.186111,-120.15,69.79,155,0,255,255
CA,SANDCRK_6_N001,LOAD,36.64503,-119.1592,72.56,193,0,255,255
CA,SANGERCO_7_B1,GEN,36.707075,-119.61076,70.29,161,0,255,255
CA,SANGER_1_N001,LOAD,36.707075,-119.61087,70.32,161,0,255,255
CA,SANJOQN_6_N001,LOAD,36.6210648,-120.17811,69.72,155,0,255,255
CA,SANJOQN_6_N006,LOAD,36.6209841,-120.17805,69.72,155,0,255,255
CA,SANLUIS2_7_B1,GEN,37.069167,-121.07694,67.19,117,0,255,255
CA,SANLUIS2_7_B3,GEN,37.069167,-121.07683,67.19,117,0,255,255
CA,SANLUIS4_7_B1,GEN,37.0690769,-121.07683,67.19,117,0,255,255
CA,SANLUIS4_7_B3,GEN,37.0690132,-121.07691,67.19,117,0,255,255
CA,SANLUIS6_7_B1,GEN,37.0689979,-121.07702,67.19,117,0,255,255
CA,SANLUIS6_7_B3,GEN,37.0690291,-121.07713,67.19,117,0,255,255
CA,SANLUIS8_7_B1,GEN,37.0690949,-121.07721,67.19,117,0,255,255
CA,SANLUIS8_7_B3,GEN,37.06918,-121.07724,67.19,117,0,255,255
CA,SANLUSRY_6_N013,LOAD,36.779627,-120.72995,69.56,150,0,255,255
CA,SANLUSRY_6_N014,LOAD,36.779627,-120.73007,69.56,150,0,255,255
CA,SANLUSRY_6_N101,LOAD,33.211533,-117.33443,69.56,150,0,255,255
CA,SANLUSRY_6_N201,LOAD,33.211533,-117.33453,69.56,150,0,255,255
CA,SANMATEO_1_N001,LOAD,37.5833353,-122.31903,69.87,155,0,255,255
CA,SANMATEO_1_N001A,LOAD,37.5832539,-122.31898,70.05,155,0,255,255
CA,SANMATEO_1_N009,LOAD,33.409472,-117.59064,69.87,155,0,255,255
CA,SANMATO_6_N001,LOAD,37.5832539,-122.31909,70.04,155,0,255,255
CA,SANMIGL_6_N001,LOAD,35.75192,-120.68416,72.45,193,0,255,255
CA,SANMRCOS_6_N001,LOAD,33.1288516,-117.19722,70.2,161,0,255,255
CA,SANMRCOS_6_N007,LOAD,33.128774,-117.19717,70.2,161,0,255,255
CA,SANMRCOS_6_N011,LOAD,33.1286964,-117.19722,70.2,161,0,255,255
CA,SANMRCOS_6_N012,GEN,33.1286964,-117.19733,70.2,161,0,255,255
CA,SANPBLO_1_N001,LOAD,37.984803,-122.33662,72.05,188,0,255,255
CA,SANRAFL_1_N001,LOAD,37.9708582,-122.52706,68.92,139,0,255,255
CA,SANRAFL_1_N006,LOAD,37.9707769,-122.52701,68.92,139,0,255,255
CA,SANRAFL_1_N007,LOAD,37.9707769,-122.52712,68.92,139,0,255,255
CA,SANRAMON_2_N001,LOAD,37.7451254,-121.93601,69.25,144,0,255,255
CA,SANRAMON_2_N004,LOAD,37.7449446,-121.93601,69.25,144,0,255,255
CA,SANRAMON_2_N023,LOAD,37.7449446,-121.93623,69.25,144,0,255,255
CA,SANRAMON_2_N024,LOAD,37.7451254,-121.93623,69.25,144,0,255,255
CA,SANTAFE_7_B1,GEN,38.78,-122.66994,66.75,112,0,255,255
CA,SANTAFE_7_B11,GEN,38.78,-122.67006,66.75,112,0,255,255
CA,SANTARO_1_N001,LOAD,33.784617,-116.41026,68.5,133,0,255,255
CA,SANTARO_1_N014,LOAD,33.784437,-116.41026,68.5,133,0,255,255
CA,SANTARO_1_N017,LOAD,33.784437,-116.41048,68.5,133,0,255,255
CA,SANTARO_1_N021,LOAD,33.784617,-116.41048,68.5,133,0,255,255
CA,SANTEE_1_N001,LOAD,32.8545837,-116.96834,69.32,144,0,255,255
CA,SANTEE_1_N003,LOAD,32.8545031,-116.96829,69.32,144,0,255,255
CA,SANTEE_1_N004,LOAD,32.8545031,-116.9684,69.32,144,0,255,255
CA,SANTIAGO_6_N026,GEN,33.665063,-117.76805,69.81,155,0,255,255
CA,SANTYSBL_6_N001,LOAD,33.110493,-116.6711,74.72,226,0,255,255
CA,SANWIND_1_N001,GEN,33.91,-116.63,67.43,123,0,255,255
CA,SANYSDRO_6_N001,LOAD,32.562238,-117.02642,69.73,155,0,255,255
CA,SANYSDRO_6_N004,LOAD,32.562238,-117.02652,69.73,155,0,255,255
CA,SANYSDRO_6_N013,GEN,32.545004,-117.06958,69.73,155,0,255,255
CA,SARATOGA_2_N001,LOAD,37.2809962,-122.01488,68.92,139,0,255,255
CA,SARATOGA_2_N006,LOAD,37.2809149,-122.01482,68.92,139,0,255,255
CA,SARATOGA_2_N011,LOAD,37.2809149,-122.01494,68.92,139,0,255,255
CA,SARGCNG_7_B1,GEN,35.935833,-120.84028,65.54,95,0,255,255
CA,SAUGUS_6_N001,LOAD,34.42221,-118.57217,67.49,123,0,255,255
CA,SAUGUS_6_N008,GEN,34.4221196,-118.57228,67.49,123,0,255,255
CA,SAUGUS_6_N009,GEN,34.42221,-118.57239,67.49,123,0,255,255
CA,SAUGUS_6_N010,GEN,34.4223004,-118.57228,67.49,123,0,255,255
CA,SAUGUS_6_N012,GEN,34.42,-118.57,67.49,123,0,255,255
CA,SAUSALTO_6_N001,LOAD,37.863406,-122.49837,70.88,172,0,255,255
CA,SAUSALTO_6_N002,LOAD,37.863406,-122.49848,70.88,172,0,255,255
CA,SCHINDLR_1_N005,LOAD,36.402237,-120.13827,68.04,128,0,255,255
CA,SCHLNDLR_7_N002,GEN,36.400235,-120.1031,68.04,128,0,255,255
CA,SCHLNDLR_7_N003,GEN,36.400235,-120.10322,68.04,128,0,255,255
CA,SCHMLBCH_1_N001,LOAD,38.3,-121.87,68.71,139,0,255,255
CA,SCLARA_6_N001,LOAD,34.3007956,-119.18563,69.18,144,0,255,255
CA,SCLARA_6_N008,GEN,34.3009764,-119.18563,69.18,144,0,255,255
CA,SCRIPPS_6_N001,LOAD,32.9111987,-117.11259,69.69,150,0,255,255
CA,SCRIPPS_6_N008,LOAD,32.9111181,-117.11253,69.69,150,0,255,255
CA,SCRIPPS_6_N013,LOAD,32.9111181,-117.11264,69.69,150,0,255,255
CA,SCWAX_1_N001,LOAD,36.700798,-119.75449,70.93,172,0,255,255
CA,SEARLES_7_N001,LOAD,35.7567208,-117.38056,66.93,112,0,255,255
CA,SEARLES_7_N002,GEN,35.7566401,-117.3805,66.93,112,0,255,255
CA,SEARLES_7_N004,GEN,35.7566401,-117.38061,66.93,112,0,255,255
CA,SEAWEST_6_N001,GEN,37.744657,-121.60286,68.94,139,0,255,255
CA,SEAWIND_1_B1,GEN,33.94,-116.73,67.48,123,0,255,255
CA,SEGS1G_7_B1,GEN,34.859466,-116.86547,71.2,172,0,255,255
CA,SEGS2G_7_B1,GEN,34.858327,-116.84351,71.19,172,0,255,255
CA,SEMITRPC_1_N001,LOAD,35.600398,-119.4375,66.47,106,0,255,255
CA,SERRFGEN_7_B1,GEN,33.818873,-118.22276,69.69,150,0,255,255
CA,SERRMNTE_1_N011,LOAD,37.6917199,-122.45576,70.93,172,0,255,255
CA,SFIA-MA_1_N001,LOAD,37.6390493,-122.3859,70.47,161,0,255,255
CA,SFIA_1_N001,LOAD,37.6389679,-122.38584,70.49,166,0,255,255
CA,SFIA_1_N007,LOAD,37.6389679,-122.38596,70.49,166,0,255,255
CA,SHADOWR_1_N001,LOAD,33.1415407,-117.23879,69.57,150,0,255,255
CA,SHADOWR_1_N006,LOAD,33.1414601,-117.23874,69.57,150,0,255,255
CA,SHADOWR_1_N008,LOAD,33.1414601,-117.23885,69.57,150,0,255,255
CA,SHADYGLN_6_N001,LOAD,39.115058,-120.95331,69.01,144,0,255,255
CA,SHAFTER_1_N001,LOAD,35.51372,-119.31757,67.14,117,0,255,255
CA,SHARON_1_N001,LOAD,37.097275,-120.15645,70.59,166,0,255,255
CA,SHAWROAD_1_N001,LOAD,37.55,-122.42,70.32,161,0,255,255
CA,SHILOH3B_7_N001,GEN,38.183541,-121.80601,66.73,112,0,255,255
CA,SHILOH3_7_N002,GEN,38.133,-121.871,66.7,112,0,255,255
CA,SHILOH_7_B1,GEN,38.125383,-121.84787,66.73,112,0,255,255
CA,SHILO_7_N002,GEN,38.180241,-121.87827,66.7,112,0,255,255
CA,SHL-KRVD_1_N001,GEN,35.372222,-119.0175,67.5,123,0,255,255
CA,SHLLCHM_6_N001,LOAD,38.031607,-121.94573,68.76,139,0,255,255
CA,SHNGLESR_1_N001,LOAD,38.6596999,-120.94694,67.89,128,0,255,255
CA,SHNGLESR_1_N004,LOAD,38.6596191,-120.94688,67.89,128,0,255,255
CA,SHNGLESR_1_N103,LOAD,38.6596191,-120.947,67.89,128,0,255,255
CA,SHREDDER_1_N001,LOAD,37.511677,-122.20768,70.91,172,0,255,255
CA,SILVERDO_1_N001,LOAD,38.499503,-122.45909,66.53,106,0,255,255
CA,SILVERDO_1_N002,LOAD,38.499503,-122.4592,66.53,106,0,255,255
CA,SISQUOC_1_N001,LOAD,34.878261,-120.33121,72.37,188,0,255,255
CA,SISQUOC_1_N020,LOAD,34.878261,-120.33132,72.37,188,0,255,255
CA,SJCOGEN_7_N001,LOAD,36.6209841,-120.17817,67.35,117,0,255,255
CA,SLMNCRK_6_N001,LOAD,38.343592,-123.04481,81.63,255,0,191,255
CA,SMPSN-AN_7_B1,GEN,40.436389,-122.26861,63.96,74,0,255,255
CA,SMRTVLTP_6_N101,LOAD,39.207939,-121.30148,65.67,95,0,255,255
CA,SMTRPCWS_1_N001,LOAD,35.59,-119.44,66.47,106,0,255,255
CA,SMUDGEO1_7_B1,GEN,38.777699,-122.74089,66.18,101,0,255,255
CA,SNANDRES_6_N001,LOAD,37.603294,-122.42042,70.74,166,0,255,255
CA,SNBRNRD_6_N001,LOAD,35.092421,-118.87824,66.52,106,0,255,255
CA,SNJOSEB_1_N001,LOAD,37.3410243,-121.90095,70.49,166,0,255,255
CA,SNJOSEB_1_N005,LOAD,37.3408437,-121.90095,70.49,166,0,255,255
CA,SNJOSEB_1_N009,LOAD,37.3408437,-121.90118,70.49,166,0,255,255
CA,SNJOSEB_1_N013,LOAD,37.3410243,-121.90118,70.49,166,0,255,255
CA,SNJSEA_1_N001,LOAD,37.3282462,-121.90253,70.48,166,0,255,255
CA,SNJSEA_1_N005,LOAD,37.3281649,-121.90247,70.48,166,0,255,255
CA,SNJSEA_1_N101,LOAD,37.3281649,-121.90259,70.48,166,0,255,255
CA,SNLNDRO_1_N001,LOAD,37.7112374,-122.14881,71.63,177,0,255,255
CA,SNLNDRO_1_N014,LOAD,37.7110566,-122.14881,71.63,177,0,255,255
CA,SNLNDRO_1_N017,LOAD,37.7110566,-122.14904,71.63,177,0,255,255
CA,SNLNDRO_1_N027,LOAD,37.7112374,-122.14904,71.63,177,0,255,255
CA,SNTAMRA_1_N001,LOAD,33.128774,-117.19738,72.38,188,0,255,255
CA,SNTAMRA_1_N005,LOAD,33.1288516,-117.19733,72.38,188,0,255,255
CA,SNTANLA_6_N001,LOAD,37.085979,-121.01327,67.91,128,0,255,255
CA,SNTARSA_1_N001,LOAD,38.436912,-122.71331,68.37,133,0,255,255
CA,SNTARSA_1_N002,LOAD,38.436831,-122.71325,68.37,133,0,255,255
CA,SNTARSA_1_N006,LOAD,38.436831,-122.71337,68.37,133,0,255,255
CA,SNTARTA_6_N001,LOAD,37.055061,-120.63409,68.7,139,0,255,255
CA,SNTAYNZ_1_N001,LOAD,34.625274,-120.11814,74.24,215,0,255,255
CA,SNTAYNZ_1_N002,LOAD,34.625274,-120.11825,74.24,215,0,255,255
CA,SNTHLNE_6_N001,LOAD,37.622364,-122.44718,70.99,172,0,255,255
CA,SNTHLNE_6_N002,LOAD,37.622364,-122.44729,70.99,172,0,255,255
CA,SOBRANTE_1_N001,LOAD,37.90594,-122.20814,69.25,144,0,255,255
CA,SOLEDAD_6_N001,LOAD,36.429513,-121.3319,67.78,123,0,255,255
CA,SONMALF_7_B1,GEN,38.27659,-122.46201,70.61,166,0,255,255
CA,SONOFR2_7_B1,GEN,33.369728,-117.55428,69.53,150,0,255,255
CA,SONOFR3_7_B1,GEN,33.369323,-117.55351,69.53,150,0,255,255
CA,SONOFRE_2_N067,LOAD,33.369728,-117.55438,69.53,150,0,255,255
CA,SOUTHBAS_1_N001,LOAD,34.881503,-117.89202,70.44,161,0,255,255
CA,SOUTHBY_6_N001,LOAD,38.5756129,-121.49759,67.44,123,0,255,255
CA,SPANSHCK_6_N001,LOAD,40.026139,-120.96175,63.03,57,0,255,255
CA,SPCMPNY_7_B1,GEN,37.731667,-121.11722,67.35,117,0,255,255
CA,SPENCE_6_N001,LOAD,36.613591,-121.56678,69.99,155,0,255,255
CA,SPI-BURN_7_N003,GEN,40.876389,-121.70111,62.08,47,0,255,255
CA,SPI-QUCY_7_N002,GEN,39.940833,-120.87556,63.03,57,0,255,255
CA,SPICAMIN_1_N001,LOAD,38.7399258,-120.67723,68.03,128,0,255,255
CA,SPILINCF_7_N002,GEN,38.903333,-121.30889,66.64,112,0,255,255
CA,SPRINGVL_6_N001,LOAD,36.1058625,-118.93517,67.16,117,0,255,255
CA,SPRINGVL_6_N002,GEN,36.1056835,-118.93517,67.16,117,0,255,255
CA,SPRINGVL_6_N004,GEN,36.1056835,-118.93539,67.16,117,0,255,255
CA,SPRINGVL_6_N006,GEN,36.1058625,-118.93539,67.16,117,0,255,255
CA,SPRNGGP_7_B1,GEN,38.444777,-120.5168,69.79,155,0,255,255
CA,SPRNGVLY_6_N001,LOAD,32.739034,-117.00265,70.53,166,0,255,255
CA,SPRNGVLY_6_N010,LOAD,32.739034,-117.00275,70.53,166,0,255,255
CA,STAFFORD_6_N002,LOAD,38.120033,-122.61363,68.3,133,0,255,255
CA,STAFFORD_6_N101,LOAD,38.120033,-122.61374,68.3,133,0,255,255
CA,STAGG_2_N001,LOAD,37.9916494,-121.34849,67.37,117,0,255,255
CA,STAGG_2_N014,LOAD,37.9914686,-121.34849,67.37,117,0,255,255
CA,STAGG_6_N001,LOAD,37.9914686,-121.34872,67.44,123,0,255,255
CA,STAGG_6_N003,LOAD,37.9916494,-121.34872,67.44,123,0,255,255
CA,STATIN-L_7_N001,LOAD,37.810249,-122.27139,69.95,155,0,255,255
CA,STATIND_1_N001,LOAD,37.8375853,-122.2635,69.89,155,0,255,255
CA,STATIND_1_N010,LOAD,37.8375039,-122.26344,69.89,155,0,255,255
CA,STATIND_1_N013,LOAD,37.8375039,-122.26356,69.89,155,0,255,255
CA,STATINJ_1_N001,LOAD,37.7633483,-122.21444,72.66,193,0,255,255
CA,STATINJ_1_N012,LOAD,37.7632669,-122.21438,72.66,193,0,255,255
CA,STATINJ_1_N027,LOAD,37.7632669,-122.2145,72.66,193,0,255,255
CA,STATINL_1_N001,LOAD,37.810249,-122.2715,69.94,155,0,255,255
CA,STATINX_1_N001,LOAD,37.8055444,-122.23091,69.87,155,0,255,255
CA,STATINX_1_N012,LOAD,37.8053636,-122.23091,69.87,155,0,255,255
CA,STATINX_1_N014,LOAD,37.8053636,-122.23114,69.87,155,0,255,255
CA,STATINX_1_N024,LOAD,37.8055444,-122.23114,69.87,155,0,255,255
CA,STAUFER_7_B1,GEN,38.033308,-122.11579,70.53,166,0,255,255
CA,STCKTNAR_6_N001,LOAD,37.963279,-121.32348,68.87,139,0,255,255
CA,STDOIL_1_N009,LOAD,37.94,-122.38,72.5,193,0,255,255
CA,STELLING_1_N001,LOAD,37.3360522,-122.04281,69.31,144,0,255,255
CA,STELLING_1_N004,LOAD,37.3359709,-122.04275,69.31,144,0,255,255
CA,STELLING_1_N007,LOAD,37.3359709,-122.04286,69.31,144,0,255,255
CA,STKTONA_1_N001,LOAD,37.9472234,-121.28912,70.08,155,0,255,255
CA,STKTONA_1_N003,LOAD,37.9470426,-121.28912,70.08,155,0,255,255
CA,STKTONA_6_N001,LOAD,37.9470426,-121.28935,68.76,139,0,255,255
CA,STKTONA_6_N004,LOAD,37.9472234,-121.28935,68.76,139,0,255,255
CA,STLLWATR_6_N001,LOAD,40.677845,-122.34971,64.59,79,0,255,255
CA,STMARIA_7_N101,GEN,34.950628,-120.44426,71.98,182,0,255,255
CA,STNSLSRP_7_B1,GEN,37.385278,-121.14083,69.18,144,0,255,255
CA,STOCKDLE_1_N001,LOAD,35.316584,-119.06818,67.57,123,0,255,255
CA,STOCKDL_2_N001,LOAD,35.316404,-119.06818,67.17,117,0,255,255
CA,STOCKDL_2_N002,LOAD,35.316404,-119.0684,67.17,117,0,255,255
CA,STOCKDL_2_N101,LOAD,35.316584,-119.0684,67.17,117,0,255,255
CA,STONCRRL_6_N001,LOAD,36.472252,-119.18811,73.64,210,0,255,255
CA,STONCRRL_6_N003,LOAD,36.472252,-119.18822,73.64,210,0,255,255
CA,STONE_1_N001,LOAD,37.303709,-121.86757,70.44,161,0,255,255
CA,STONE_1_N005,LOAD,37.303709,-121.86769,70.44,161,0,255,255
CA,STONYPT_1_N001,LOAD,38.42,-122.78,68.52,133,0,255,255
CA,STOREY1_2_N001,LOAD,36.982887,-120.03375,69.07,144,0,255,255
CA,STOREY1_2_N003,GEN,36.982806,-120.03369,69.08,144,0,255,255
CA,STOREY2_2_N001,LOAD,36.982806,-120.0338,69.08,144,0,255,255
CA,STREAMVW_6_N001,LOAD,32.745605,-117.07864,70.08,155,0,255,255
CA,STREAMVW_6_N007,LOAD,32.745605,-117.07875,70.08,155,0,255,255
CA,STROUD_6_N001,LOAD,36.530868,-120.10439,70.15,161,0,255,255
CA,STROUD_6_N003,GEN,36.531548,-120.10692,70.15,161,0,255,255
CA,STUART_6_N001,LOAD,33.256701,-117.41655,69.98,155,0,255,255
CA,SUISUN_1_N001,LOAD,38.2452622,-122.04122,68.81,139,0,255,255
CA,SUISUN_1_N008,LOAD,38.2450818,-122.04122,68.81,139,0,255,255
CA,SUISUN_1_N009,LOAD,38.2450818,-122.04145,68.81,139,0,255,255
CA,SUISUN_1_N010,GEN,38.2452622,-122.04145,68.81,139,0,255,255
CA,SUMMIT_6_N001,LOAD,39.319203,-120.3789,68.75,139,0,255,255
CA,SUNGEN_1_B1,GEN,34.990088,-117.54271,68.15,128,0,255,255
CA,SUNOL_6_N001,LOAD,37.586891,-121.86938,70.77,166,0,255,255
CA,SUNST_2_N006,GEN,35.227222,-119.62972,66.13,101,0,255,255
CA,SURF_1_N009,LOAD,34.61,-120.22,73.69,210,0,255,255
CA,SWEETWTR_6_N017,LOAD,32.658118,-117.09169,69.41,150,0,255,255
CA,SWEETWTR_6_N018,LOAD,32.658118,-117.09179,69.41,150,0,255,255
CA,SWIFT_1_GN001,GEN,37.304753,-121.75353,70.23,161,0,255,255
CA,SWIFT_1_N001,LOAD,37.3225282,-121.79673,70.23,161,0,255,255
CA,SWIFT_1_N003,LOAD,37.3224469,-121.79667,70.23,161,0,255,255
CA,SWIFT_1_N006,LOAD,37.3224469,-121.79679,70.23,161,0,255,255
CA,SYCAMORE_1_N101,LOAD,39.7699168,-121.82422,65.75,95,0,255,255
CA,SYCAMORE_1_N201,LOAD,39.7698361,-121.82416,65.75,95,0,255,255
CA,SYCAMORE_1_N301,LOAD,39.7698361,-121.82428,65.75,95,0,255,255
CA,T0239_7_N002,GEN,35.351417,-119.98571,67.22,117,0,255,255
CA,T0304_7_N003,GEN,36.195786,-119.4392,66.53,106,0,255,255
CA,T320BS1_7_B1,GEN,38.0123534,-121.75818,67.61,123,0,255,255
CA,T320BS2_7_B1,GEN,38.0121726,-121.75818,67.61,123,0,255,255
